Data;Ora;μg/m3
17/05/2016;14.33.52;1,58
17/05/2016;14.34.52;1,72
17/05/2016;14.35.52;1,50
17/05/2016;14.36.52;1,52
17/05/2016;14.37.52;1,53
17/05/2016;14.38.52;1,49
17/05/2016;14.39.52;1,51
17/05/2016;14.40.52;1,50
17/05/2016;14.41.52;1,45
17/05/2016;14.42.52;1,74
17/05/2016;14.43.52;1,46
17/05/2016;14.44.52;1,62
17/05/2016;14.45.52;1,54
17/05/2016;14.46.52;1,55
17/05/2016;14.47.52;1,65
17/05/2016;14.48.52;1,65
17/05/2016;14.49.52;1,60
17/05/2016;14.50.52;1,73
17/05/2016;14.51.52;1,68
17/05/2016;14.52.53;1,60
17/05/2016;14.53.52;1,52
17/05/2016;14.54.52;1,58
17/05/2016;14.55.52;1,54
17/05/2016;14.56.53;1,56
17/05/2016;14.57.53;1,55
17/05/2016;14.58.53;1,65
17/05/2016;14.59.53;1,60
17/05/2016;15.00.52;1,58
17/05/2016;15.01.53;1,60
17/05/2016;15.02.53;1,59
17/05/2016;15.03.53;1,52
17/05/2016;15.04.53;1,44
17/05/2016;15.05.53;1,41
17/05/2016;15.06.53;1,52
17/05/2016;15.07.53;1,48
17/05/2016;15.08.53;1,64
17/05/2016;15.09.53;1,53
17/05/2016;15.10.53;1,46
17/05/2016;15.11.53;1,50
17/05/2016;15.12.53;1,52
17/05/2016;15.13.53;1,51
17/05/2016;15.14.53;1,41
17/05/2016;15.15.53;1,46
17/05/2016;15.16.52;1,45
17/05/2016;15.17.53;1,54
17/05/2016;15.18.53;1,54
17/05/2016;15.19.53;1,64
17/05/2016;15.20.53;1,62
17/05/2016;15.21.53;1,62
17/05/2016;15.22.53;1,60
17/05/2016;15.23.53;1,53
17/05/2016;15.24.53;1,54
17/05/2016;15.25.53;1,52
17/05/2016;15.26.53;1,63
17/05/2016;15.27.53;1,58
17/05/2016;15.28.53;1,68
17/05/2016;15.29.53;1,77
17/05/2016;15.30.53;1,78
17/05/2016;15.31.53;1,65
17/05/2016;15.32.53;1,55
17/05/2016;15.33.53;1,63
17/05/2016;15.34.52;1,49
17/05/2016;15.35.52;1,55
17/05/2016;15.36.52;1,63
17/05/2016;15.37.52;1,63
17/05/2016;15.46.55;1,60
17/05/2016;15.47.52;1,71
17/05/2016;15.48.52;1,59
17/05/2016;15.49.53;1,62
17/05/2016;15.50.52;1,64
17/05/2016;15.51.52;1,62
17/05/2016;15.52.53;1,74
17/05/2016;15.53.52;1,71
17/05/2016;16.00.52;1,70
17/05/2016;16.01.52;1,61
17/05/2016;16.02.53;1,77
17/05/2016;16.13.52;1,72
17/05/2016;16.14.52;1,71
17/05/2016;16.15.52;1,64
17/05/2016;16.16.52;1,85
17/05/2016;16.17.52;1,75
17/05/2016;16.18.52;1,61
17/05/2016;16.19.52;1,65
17/05/2016;16.20.52;1,74
17/05/2016;16.21.52;1,67
17/05/2016;16.22.53;1,75
17/05/2016;16.23.53;1,61
17/05/2016;16.24.53;1,83
17/05/2016;16.25.53;1,77
17/05/2016;16.26.53;1,82
17/05/2016;16.27.53;1,60
17/05/2016;16.28.54;1,67
17/05/2016;16.29.53;1,78
17/05/2016;16.30.53;1,73
17/05/2016;16.31.53;1,79
17/05/2016;16.32.53;1,70
17/05/2016;16.33.53;1,69
17/05/2016;16.34.53;1,74
17/05/2016;16.35.53;1,71
17/05/2016;16.36.54;1,68
17/05/2016;16.37.54;1,77
17/05/2016;16.38.53;1,69
17/05/2016;16.39.54;1,62
17/05/2016;16.40.54;1,63
17/05/2016;16.41.54;1,84
17/05/2016;16.42.53;1,73
17/05/2016;16.43.54;1,75
17/05/2016;16.44.53;1,81
17/05/2016;16.45.53;1,69
17/05/2016;16.46.53;1,78
17/05/2016;16.47.53;1,82
17/05/2016;16.48.53;1,75
17/05/2016;16.49.52;1,71
17/05/2016;16.50.52;1,76
17/05/2016;16.51.52;1,65
17/05/2016;16.52.52;1,88
17/05/2016;16.53.53;1,89
17/05/2016;16.54.53;1,94
17/05/2016;16.55.53;1,83
17/05/2016;16.56.52;1,87
17/05/2016;16.57.53;1,77
17/05/2016;16.58.53;1,75
17/05/2016;17.12.53;1,81
17/05/2016;17.13.52;1,79
17/05/2016;17.14.52;1,75
17/05/2016;17.15.52;1,78
17/05/2016;17.16.52;1,75
17/05/2016;17.17.52;1,89
17/05/2016;17.18.53;1,79
17/05/2016;17.19.52;1,83
17/05/2016;17.20.52;1,89
17/05/2016;17.21.52;1,73
17/05/2016;17.22.52;1,73
17/05/2016;17.23.52;1,81
17/05/2016;17.24.52;1,71
17/05/2016;17.25.52;1,81
17/05/2016;17.26.52;1,80
17/05/2016;17.27.52;1,72
17/05/2016;17.28.52;1,76
17/05/2016;17.29.52;1,81
17/05/2016;17.30.52;1,95
17/05/2016;17.31.52;1,82
17/05/2016;17.32.52;1,78
17/05/2016;17.33.52;1,81
17/05/2016;17.34.52;1,79
17/05/2016;17.35.52;1,71
17/05/2016;17.36.52;1,76
17/05/2016;17.37.52;1,90
17/05/2016;17.38.52;1,85
17/05/2016;17.39.52;1,76
17/05/2016;17.40.52;1,75
17/05/2016;17.41.52;1,88
17/05/2016;17.42.52;1,87
17/05/2016;17.43.53;1,85
17/05/2016;17.44.52;1,78
17/05/2016;17.45.52;1,73
17/05/2016;17.46.52;1,91
17/05/2016;17.47.52;1,95
17/05/2016;17.48.52;1,81
17/05/2016;17.49.52;1,77
17/05/2016;17.50.52;1,78
17/05/2016;17.51.52;1,84
17/05/2016;17.52.52;1,87
17/05/2016;17.53.52;1,81
17/05/2016;17.54.52;1,85
17/05/2016;17.55.52;2,02
17/05/2016;17.56.53;1,77
17/05/2016;17.57.52;2,05
17/05/2016;17.58.52;2,06
17/05/2016;17.59.53;1,91
17/05/2016;18.00.52;1,70
17/05/2016;18.01.52;1,93
17/05/2016;18.02.52;1,82
17/05/2016;18.03.52;1,77
17/05/2016;18.04.52;1,79
17/05/2016;18.05.53;1,98
17/05/2016;18.06.53;1,89
17/05/2016;18.07.53;1,84
17/05/2016;18.08.52;1,72
17/05/2016;18.09.53;1,74
17/05/2016;18.10.53;1,88
17/05/2016;18.11.53;1,81
17/05/2016;18.12.53;1,98
17/05/2016;18.13.53;1,92
17/05/2016;18.14.53;1,98
17/05/2016;18.15.53;1,89
17/05/2016;18.16.53;1,92
17/05/2016;18.17.53;1,84
17/05/2016;18.18.53;1,91
17/05/2016;18.19.53;1,89
17/05/2016;18.20.53;1,83
17/05/2016;18.21.53;1,90
17/05/2016;18.22.53;1,86
17/05/2016;18.23.53;1,88
17/05/2016;18.24.53;1,90
17/05/2016;18.25.53;1,92
17/05/2016;18.26.53;1,92
17/05/2016;18.27.53;1,97
17/05/2016;18.28.53;1,88
17/05/2016;18.29.53;1,91
17/05/2016;18.30.53;1,97
17/05/2016;18.31.53;2,10
17/05/2016;18.32.53;2,01
17/05/2016;18.33.53;1,96
17/05/2016;18.34.53;2,06
17/05/2016;18.35.53;1,91
17/05/2016;18.36.53;2,05
17/05/2016;18.37.53;2,07
17/05/2016;18.38.53;2,04
17/05/2016;18.39.53;1,85
17/05/2016;18.40.53;2,05
17/05/2016;18.41.53;1,93
17/05/2016;18.42.53;1,95
17/05/2016;18.43.53;2,01
17/05/2016;18.44.53;1,97
17/05/2016;18.45.53;1,99
17/05/2016;18.46.53;2,00
17/05/2016;18.47.53;2,00
17/05/2016;18.48.53;1,91
17/05/2016;18.49.53;2,00
17/05/2016;18.50.53;2,12
17/05/2016;18.51.53;2,06
17/05/2016;18.52.53;2,04
17/05/2016;18.53.54;1,98
17/05/2016;18.54.53;1,99
17/05/2016;18.55.53;2,02
17/05/2016;18.56.53;1,97
17/05/2016;18.57.53;2,01
17/05/2016;18.58.53;2,04
17/05/2016;18.59.53;2,03
17/05/2016;19.00.53;1,96
17/05/2016;19.01.53;2,05
17/05/2016;19.02.54;1,96
17/05/2016;19.03.53;2,11
17/05/2016;19.04.53;2,08
17/05/2016;19.05.53;2,02
17/05/2016;19.06.53;2,00
17/05/2016;19.07.53;1,93
17/05/2016;19.08.53;1,95
17/05/2016;19.09.53;1,93
17/05/2016;19.10.53;1,96
17/05/2016;19.11.54;2,03
17/05/2016;19.12.53;1,93
17/05/2016;19.13.53;1,94
17/05/2016;19.14.53;1,89
17/05/2016;19.15.53;1,89
17/05/2016;19.16.53;1,99
17/05/2016;19.17.53;1,99
17/05/2016;19.18.54;1,91
17/05/2016;19.19.53;1,96
17/05/2016;19.20.53;1,97
17/05/2016;19.21.53;2,06
17/05/2016;19.22.53;1,97
17/05/2016;19.23.54;2,02
17/05/2016;19.24.53;2,08
17/05/2016;19.25.54;1,91
17/05/2016;19.26.54;1,91
17/05/2016;19.27.53;1,99
17/05/2016;19.28.53;1,88
17/05/2016;19.29.53;1,99
17/05/2016;19.30.53;2,02
17/05/2016;19.31.53;1,98
17/05/2016;19.32.53;1,96
17/05/2016;19.33.53;1,90
17/05/2016;19.34.53;2,01
17/05/2016;19.35.53;1,92
17/05/2016;19.36.53;1,95
17/05/2016;19.37.53;1,85
17/05/2016;19.38.53;2,01
17/05/2016;19.39.53;1,96
17/05/2016;19.40.53;1,93
17/05/2016;19.41.53;1,86
17/05/2016;19.42.53;1,79
17/05/2016;19.43.53;1,73
17/05/2016;19.44.53;1,93
17/05/2016;19.45.53;1,83
17/05/2016;19.46.53;1,64
17/05/2016;19.47.53;1,80
17/05/2016;19.48.53;1,84
17/05/2016;19.49.53;1,93
17/05/2016;19.50.53;1,95
17/05/2016;19.51.53;1,86
17/05/2016;19.52.53;1,89
17/05/2016;19.53.53;1,95
17/05/2016;19.54.53;1,95
17/05/2016;19.55.53;1,88
17/05/2016;19.56.53;1,77
17/05/2016;19.57.53;1,86
17/05/2016;19.58.54;1,90
17/05/2016;19.59.53;1,83
17/05/2016;20.00.53;1,89
17/05/2016;20.01.53;1,83
17/05/2016;20.02.53;1,91
17/05/2016;20.03.53;1,96
17/05/2016;20.04.53;1,86
17/05/2016;20.05.53;1,91
17/05/2016;20.06.53;1,82
17/05/2016;20.07.54;1,92
17/05/2016;20.08.53;1,82
17/05/2016;20.09.53;1,85
17/05/2016;20.10.53;1,86
17/05/2016;20.11.53;1,75
17/05/2016;20.12.53;1,80
17/05/2016;20.13.53;1,69
17/05/2016;20.14.53;1,77
17/05/2016;20.15.53;1,79
17/05/2016;20.16.53;1,83
17/05/2016;20.17.53;1,79
17/05/2016;20.18.53;1,74
17/05/2016;20.19.53;1,71
17/05/2016;20.20.53;1,85
17/05/2016;20.21.53;1,75
17/05/2016;20.22.54;1,77
17/05/2016;20.23.53;1,76
17/05/2016;20.24.53;1,71
17/05/2016;20.25.53;1,81
17/05/2016;20.26.53;1,86
17/05/2016;20.27.53;1,75
17/05/2016;20.28.53;1,62
17/05/2016;20.29.53;1,64
17/05/2016;20.30.53;1,82
17/05/2016;20.31.53;1,76
17/05/2016;20.32.53;1,72
17/05/2016;20.33.53;1,55
17/05/2016;20.34.53;1,62
17/05/2016;20.35.53;1,78
17/05/2016;20.36.53;1,74
17/05/2016;20.37.53;1,81
17/05/2016;20.38.54;1,95
17/05/2016;20.39.53;1,81
17/05/2016;20.40.53;1,75
17/05/2016;20.41.53;1,84
17/05/2016;20.42.53;1,78
17/05/2016;20.43.53;1,82
17/05/2016;20.44.53;1,74
17/05/2016;20.45.53;1,70
17/05/2016;20.46.54;1,83
17/05/2016;20.47.54;1,68
17/05/2016;20.48.53;1,76
17/05/2016;20.49.55;1,62
17/05/2016;20.50.53;1,64
17/05/2016;20.51.54;1,69
17/05/2016;20.52.53;1,65
17/05/2016;20.53.53;1,70
17/05/2016;20.54.54;1,65
17/05/2016;20.55.53;1,68
17/05/2016;20.56.53;1,66
17/05/2016;20.57.53;1,62
17/05/2016;20.58.54;1,74
17/05/2016;20.59.53;1,73
17/05/2016;21.00.53;1,65
17/05/2016;21.01.53;1,60
17/05/2016;21.02.53;1,68
17/05/2016;21.03.54;1,64
17/05/2016;21.04.53;1,68
17/05/2016;21.05.53;1,58
17/05/2016;21.06.53;1,60
17/05/2016;21.07.53;1,64
17/05/2016;21.08.55;1,66
17/05/2016;21.09.53;1,50
17/05/2016;21.10.55;1,58
17/05/2016;21.11.54;1,71
17/05/2016;21.12.53;1,60
17/05/2016;21.13.54;1,58
17/05/2016;21.14.53;1,51
17/05/2016;21.15.54;1,40
17/05/2016;21.16.53;1,61
17/05/2016;21.17.53;1,42
17/05/2016;21.18.53;1,32
17/05/2016;21.19.54;1,32
17/05/2016;21.20.54;1,22
17/05/2016;21.21.54;1,31
17/05/2016;21.22.53;1,16
17/05/2016;21.23.54;1,28
17/05/2016;21.24.53;1,16
17/05/2016;21.25.53;1,26
17/05/2016;21.26.54;1,15
17/05/2016;21.27.54;1,27
17/05/2016;21.28.53;1,31
17/05/2016;21.29.54;1,10
17/05/2016;21.30.53;1,29
17/05/2016;21.31.53;1,20
17/05/2016;21.32.55;1,23
17/05/2016;21.33.54;1,08
17/05/2016;21.34.54;1,22
17/05/2016;21.35.54;1,15
17/05/2016;21.36.53;1,12
17/05/2016;21.37.53;1,09
17/05/2016;21.38.54;1,10
17/05/2016;21.39.54;1,16
17/05/2016;21.40.53;1,19
17/05/2016;21.41.53;1,15
17/05/2016;21.42.53;1,11
17/05/2016;21.43.53;1,24
17/05/2016;21.44.53;0,97
17/05/2016;21.45.53;1,19
17/05/2016;21.46.54;1,22
17/05/2016;21.47.53;1,17
17/05/2016;21.48.53;1,17
17/05/2016;21.49.54;1,11
17/05/2016;21.50.54;1,11
17/05/2016;21.51.53;1,13
17/05/2016;21.52.53;1,09
17/05/2016;21.53.53;1,11
17/05/2016;21.54.53;1,17
17/05/2016;21.55.53;1,03
17/05/2016;21.56.54;1,02
17/05/2016;21.57.53;1,12
17/05/2016;21.58.54;1,05
17/05/2016;21.59.54;1,14
17/05/2016;22.00.53;0,98
17/05/2016;22.01.53;1,06
17/05/2016;22.02.54;1,04
17/05/2016;22.03.53;1,17
17/05/2016;22.04.53;0,93
17/05/2016;22.05.54;1,02
17/05/2016;22.06.53;1,01
17/05/2016;22.07.54;1,10
17/05/2016;22.08.53;1,10
17/05/2016;22.09.53;1,04
17/05/2016;22.10.53;1,10
17/05/2016;22.11.54;1,08
17/05/2016;22.12.54;0,94
17/05/2016;22.13.53;1,06
17/05/2016;22.14.53;1,12
17/05/2016;22.15.54;1,08
17/05/2016;22.16.53;1,21
17/05/2016;22.17.54;1,15
17/05/2016;22.18.53;1,16
17/05/2016;22.19.53;1,13
17/05/2016;22.20.53;1,07
17/05/2016;22.21.53;1,02
17/05/2016;22.22.53;1,12
17/05/2016;22.23.53;1,12
17/05/2016;22.24.53;0,97
17/05/2016;22.25.53;1,02
17/05/2016;22.26.53;1,10
17/05/2016;22.27.53;1,08
17/05/2016;22.28.53;1,05
17/05/2016;22.29.53;1,01
17/05/2016;22.30.53;1,10
17/05/2016;22.31.53;0,92
17/05/2016;22.32.53;0,99
17/05/2016;22.33.53;1,05
17/05/2016;22.34.53;1,13
17/05/2016;22.35.53;1,14
17/05/2016;22.36.53;1,03
17/05/2016;22.37.54;0,93
17/05/2016;22.38.53;0,99
17/05/2016;22.39.54;1,06
17/05/2016;22.40.54;1,07
17/05/2016;22.41.53;1,09
17/05/2016;22.42.54;1,07
17/05/2016;22.43.54;1,01
17/05/2016;22.44.53;1,08
17/05/2016;22.45.55;1,09
17/05/2016;22.46.53;1,08
17/05/2016;22.47.54;1,16
17/05/2016;22.48.54;1,04
17/05/2016;22.49.53;1,08
17/05/2016;22.50.53;1,00
17/05/2016;22.51.53;0,98
17/05/2016;22.52.53;1,02
17/05/2016;22.53.53;1,15
17/05/2016;22.54.54;1,07
17/05/2016;22.55.53;1,12
17/05/2016;22.56.53;1,18
17/05/2016;22.57.53;1,13
17/05/2016;22.58.53;1,06
17/05/2016;22.59.53;1,09
17/05/2016;23.00.53;1,16
17/05/2016;23.01.53;0,98
17/05/2016;23.02.54;1,05
17/05/2016;23.03.53;1,16
17/05/2016;23.04.53;1,11
17/05/2016;23.05.53;1,18
17/05/2016;23.06.53;1,01
17/05/2016;23.07.53;1,04
17/05/2016;23.08.54;1,08
17/05/2016;23.09.53;1,14
17/05/2016;23.10.53;1,14
17/05/2016;23.11.53;0,93
17/05/2016;23.12.53;1,22
17/05/2016;23.13.53;1,07
17/05/2016;23.14.53;1,14
17/05/2016;23.15.53;0,96
17/05/2016;23.16.53;1,19
17/05/2016;23.17.53;1,17
17/05/2016;23.18.53;1,14
17/05/2016;23.19.53;1,01
17/05/2016;23.20.53;1,10
17/05/2016;23.21.53;1,08
17/05/2016;23.22.53;1,04
17/05/2016;23.23.53;1,10
17/05/2016;23.24.53;1,16
17/05/2016;23.25.53;1,16
17/05/2016;23.26.53;1,07
17/05/2016;23.27.53;1,21
17/05/2016;23.28.53;1,17
17/05/2016;23.29.53;1,17
17/05/2016;23.30.53;1,18
17/05/2016;23.31.53;1,00
17/05/2016;23.32.53;1,04
17/05/2016;23.33.53;1,12
17/05/2016;23.34.53;1,12
17/05/2016;23.35.53;0,92
17/05/2016;23.36.53;1,01
17/05/2016;23.37.53;1,14
17/05/2016;23.38.53;1,09
17/05/2016;23.39.53;1,13
17/05/2016;23.40.53;1,23
17/05/2016;23.41.53;1,19
17/05/2016;23.42.53;1,10
17/05/2016;23.43.53;1,21
17/05/2016;23.44.53;1,27
17/05/2016;23.45.53;1,18
17/05/2016;23.46.53;1,02
17/05/2016;23.47.53;1,10
17/05/2016;23.48.53;1,08
17/05/2016;23.49.53;1,38
17/05/2016;23.50.53;1,02
17/05/2016;23.51.52;1,12
17/05/2016;23.52.53;1,11
17/05/2016;23.53.53;1,12
17/05/2016;23.54.53;1,16
17/05/2016;23.55.53;1,13
17/05/2016;23.56.53;1,15
17/05/2016;23.57.53;1,12
17/05/2016;23.58.53;1,25
17/05/2016;23.59.53;1,10
18/05/2016;00.00.53;1,09
18/05/2016;00.01.53;1,09
18/05/2016;00.02.53;1,12
18/05/2016;00.03.53;1,11
18/05/2016;00.04.53;1,16
18/05/2016;00.05.53;1,26
18/05/2016;00.06.53;1,05
18/05/2016;00.07.53;1,29
18/05/2016;00.08.54;1,25
18/05/2016;00.09.52;1,21
18/05/2016;00.10.53;1,07
18/05/2016;00.11.53;1,23
18/05/2016;00.12.53;1,15
18/05/2016;00.13.52;1,22
18/05/2016;00.14.53;1,14
18/05/2016;00.15.53;1,10
18/05/2016;00.16.53;1,28
18/05/2016;00.17.53;1,21
18/05/2016;00.18.53;1,21
18/05/2016;00.19.53;1,13
18/05/2016;00.20.53;1,06
18/05/2016;00.21.53;1,16
18/05/2016;00.22.53;1,15
18/05/2016;00.23.52;1,07
18/05/2016;00.24.53;1,10
18/05/2016;00.25.53;1,06
18/05/2016;00.26.53;1,12
18/05/2016;00.27.53;1,07
18/05/2016;00.28.53;1,13
18/05/2016;00.29.53;1,12
18/05/2016;00.30.54;1,09
18/05/2016;00.31.53;1,14
18/05/2016;00.32.53;1,12
18/05/2016;00.33.53;1,21
18/05/2016;00.34.53;1,18
18/05/2016;00.35.53;1,01
18/05/2016;00.36.53;1,08
18/05/2016;00.37.53;1,07
18/05/2016;00.38.53;1,17
18/05/2016;00.39.53;1,00
18/05/2016;00.40.53;1,19
18/05/2016;00.41.53;1,27
18/05/2016;00.42.53;1,19
18/05/2016;00.43.53;1,11
18/05/2016;00.44.53;1,13
18/05/2016;00.45.53;1,24
18/05/2016;00.46.53;1,18
18/05/2016;00.47.53;1,11
18/05/2016;00.48.53;1,04
18/05/2016;00.49.53;1,09
18/05/2016;00.50.53;1,18
18/05/2016;00.51.53;1,18
18/05/2016;00.52.53;1,18
18/05/2016;00.53.53;1,21
18/05/2016;00.54.52;1,13
18/05/2016;00.55.52;1,22
18/05/2016;00.56.52;1,11
18/05/2016;00.57.53;1,29
18/05/2016;00.58.53;1,21
18/05/2016;00.59.53;1,12
18/05/2016;01.00.52;1,14
18/05/2016;01.01.53;1,09
18/05/2016;01.02.52;1,14
18/05/2016;01.03.52;1,13
18/05/2016;01.05.07;1,15
18/05/2016;01.05.52;1,27
18/05/2016;01.06.52;1,14
18/05/2016;01.07.52;1,15
18/05/2016;01.08.52;1,13
18/05/2016;01.09.52;1,24
18/05/2016;01.10.52;1,28
18/05/2016;01.11.52;1,20
18/05/2016;01.12.52;1,23
18/05/2016;01.13.52;1,20
18/05/2016;01.14.52;1,15
18/05/2016;01.15.52;1,18
18/05/2016;01.16.52;1,14
18/05/2016;01.17.52;1,14
18/05/2016;01.18.52;1,13
18/05/2016;01.19.52;1,19
18/05/2016;01.20.52;1,31
18/05/2016;01.21.52;1,20
18/05/2016;01.22.52;1,17
18/05/2016;01.23.52;1,22
18/05/2016;01.24.52;1,20
18/05/2016;01.25.52;1,12
18/05/2016;01.26.52;1,15
18/05/2016;01.27.52;1,10
18/05/2016;01.28.52;1,17
18/05/2016;01.29.53;1,21
18/05/2016;01.30.52;1,11
18/05/2016;01.31.52;1,12
18/05/2016;01.32.52;1,11
18/05/2016;01.33.52;1,31
18/05/2016;01.34.52;1,20
18/05/2016;01.35.52;1,17
18/05/2016;01.36.53;1,15
18/05/2016;01.37.53;1,01
18/05/2016;01.38.52;1,19
18/05/2016;01.39.52;1,20
18/05/2016;01.40.52;1,20
18/05/2016;01.41.52;1,20
18/05/2016;01.42.52;1,13
18/05/2016;01.43.53;1,17
18/05/2016;01.44.52;1,13
18/05/2016;01.45.52;1,18
18/05/2016;01.46.52;1,13
18/05/2016;01.47.52;1,08
18/05/2016;01.48.52;1,10
18/05/2016;01.49.52;1,22
18/05/2016;01.50.52;1,04
18/05/2016;01.51.52;1,06
18/05/2016;01.52.52;1,11
18/05/2016;01.53.52;1,16
18/05/2016;01.54.52;1,11
18/05/2016;01.55.52;1,19
18/05/2016;01.56.52;1,19
18/05/2016;01.57.52;1,12
18/05/2016;01.58.52;1,18
18/05/2016;01.59.52;1,16
18/05/2016;02.00.52;1,19
18/05/2016;02.01.52;1,16
18/05/2016;02.02.52;1,09
18/05/2016;02.03.52;1,07
18/05/2016;02.04.52;1,18
18/05/2016;02.05.52;1,20
18/05/2016;02.06.52;1,17
18/05/2016;02.07.52;1,04
18/05/2016;02.08.52;1,17
18/05/2016;02.09.52;1,12
18/05/2016;02.10.52;1,09
18/05/2016;02.11.52;1,16
18/05/2016;02.12.52;1,08
18/05/2016;02.13.52;1,08
18/05/2016;02.14.52;1,19
18/05/2016;02.15.52;1,20
18/05/2016;02.16.52;1,10
18/05/2016;02.17.52;1,18
18/05/2016;02.18.52;1,22
18/05/2016;02.19.52;1,11
18/05/2016;02.20.52;1,23
18/05/2016;02.21.52;1,11
18/05/2016;02.22.52;1,09
18/05/2016;02.23.52;1,08
18/05/2016;02.24.52;1,17
18/05/2016;02.25.52;1,16
18/05/2016;02.26.52;1,20
18/05/2016;02.27.52;0,99
18/05/2016;02.28.52;1,22
18/05/2016;02.29.52;1,11
18/05/2016;02.30.52;1,15
18/05/2016;02.31.52;1,05
18/05/2016;02.32.52;1,09
18/05/2016;02.33.52;1,21
18/05/2016;02.34.52;1,13
18/05/2016;02.35.52;1,23
18/05/2016;02.36.52;1,20
18/05/2016;02.37.52;1,08
18/05/2016;02.38.52;1,21
18/05/2016;02.39.52;1,15
18/05/2016;02.40.53;1,16
18/05/2016;02.41.52;1,14
18/05/2016;02.42.52;1,14
18/05/2016;02.43.52;1,08
18/05/2016;02.44.52;1,25
18/05/2016;02.45.52;1,09
18/05/2016;02.46.52;1,13
18/05/2016;02.47.52;1,16
18/05/2016;02.48.52;1,14
18/05/2016;02.49.52;1,11
18/05/2016;02.50.52;1,15
18/05/2016;02.51.52;1,18
18/05/2016;02.52.52;1,27
18/05/2016;02.53.52;1,12
18/05/2016;02.54.53;1,16
18/05/2016;02.55.52;1,22
18/05/2016;02.56.52;1,18
18/05/2016;02.57.52;1,12
18/05/2016;02.58.52;1,26
18/05/2016;02.59.52;1,15
18/05/2016;03.00.52;1,15
18/05/2016;03.01.52;1,26
18/05/2016;03.02.52;1,29
18/05/2016;03.03.52;1,26
18/05/2016;03.04.52;1,21
18/05/2016;03.05.52;1,07
18/05/2016;03.06.52;1,18
18/05/2016;03.07.52;1,24
18/05/2016;03.08.52;1,25
18/05/2016;03.09.52;1,29
18/05/2016;03.10.52;1,12
18/05/2016;03.11.52;1,10
18/05/2016;03.12.52;1,28
18/05/2016;03.13.52;1,29
18/05/2016;03.14.52;1,21
18/05/2016;03.15.52;1,18
18/05/2016;03.16.52;1,31
18/05/2016;03.17.52;1,19
18/05/2016;03.18.52;1,25
18/05/2016;03.19.52;1,16
18/05/2016;03.20.52;1,11
18/05/2016;03.21.53;1,30
18/05/2016;03.22.52;1,25
18/05/2016;03.23.52;1,20
18/05/2016;03.24.52;1,21
18/05/2016;03.25.52;1,20
18/05/2016;03.26.52;1,12
18/05/2016;03.27.53;1,25
18/05/2016;03.28.52;1,24
18/05/2016;03.29.52;1,20
18/05/2016;03.30.52;1,17
18/05/2016;03.31.52;1,27
18/05/2016;03.32.52;1,16
18/05/2016;03.33.53;1,27
18/05/2016;03.34.52;1,23
18/05/2016;03.35.52;1,34
18/05/2016;03.36.52;1,29
18/05/2016;03.37.52;1,31
18/05/2016;03.38.52;1,22
18/05/2016;03.39.52;1,33
18/05/2016;03.40.52;1,22
18/05/2016;03.41.52;1,24
18/05/2016;03.42.52;1,25
18/05/2016;03.43.53;1,28
18/05/2016;03.44.52;1,24
18/05/2016;03.45.52;1,30
18/05/2016;03.46.52;1,29
18/05/2016;03.47.52;1,19
18/05/2016;03.48.52;1,17
18/05/2016;03.49.52;1,21
18/05/2016;03.50.52;1,28
18/05/2016;03.51.53;1,25
18/05/2016;03.52.52;1,22
18/05/2016;03.53.52;1,25
18/05/2016;03.54.52;1,25
18/05/2016;03.55.52;1,27
18/05/2016;03.56.52;1,24
18/05/2016;03.57.52;1,27
18/05/2016;03.58.52;1,29
18/05/2016;03.59.52;1,21
18/05/2016;04.00.52;1,21
18/05/2016;04.01.52;1,17
18/05/2016;04.02.52;1,36
18/05/2016;04.03.52;1,29
18/05/2016;04.04.52;1,24
18/05/2016;04.05.52;1,17
18/05/2016;04.06.52;1,27
18/05/2016;04.07.52;1,23
18/05/2016;04.08.52;1,26
18/05/2016;04.09.52;1,28
18/05/2016;04.10.52;1,28
18/05/2016;04.11.52;1,23
18/05/2016;04.12.52;1,22
18/05/2016;04.13.52;1,37
18/05/2016;04.14.53;1,25
18/05/2016;04.15.52;1,26
18/05/2016;04.16.52;1,28
18/05/2016;04.17.52;1,38
18/05/2016;04.18.52;1,29
18/05/2016;04.19.52;1,15
18/05/2016;04.20.52;1,27
18/05/2016;04.21.52;1,32
18/05/2016;04.22.52;1,28
18/05/2016;04.23.52;1,23
18/05/2016;04.24.52;1,27
18/05/2016;04.25.52;1,23
18/05/2016;04.26.53;1,19
18/05/2016;04.27.52;1,20
18/05/2016;04.28.52;1,18
18/05/2016;04.29.52;1,22
18/05/2016;04.30.53;1,16
18/05/2016;04.31.52;1,25
18/05/2016;04.32.52;1,18
18/05/2016;04.33.53;1,32
18/05/2016;04.34.52;1,23
18/05/2016;04.35.52;1,19
18/05/2016;04.36.52;1,24
18/05/2016;04.37.52;1,31
18/05/2016;04.38.52;1,26
18/05/2016;04.39.52;1,24
18/05/2016;04.40.53;1,16
18/05/2016;04.41.52;1,23
18/05/2016;04.42.52;1,26
18/05/2016;04.43.52;1,34
18/05/2016;04.44.52;1,19
18/05/2016;04.45.52;1,14
18/05/2016;04.46.52;1,12
18/05/2016;04.47.52;1,23
18/05/2016;04.48.52;1,29
18/05/2016;04.49.52;1,20
18/05/2016;04.50.52;1,21
18/05/2016;04.51.52;1,29
